1.000000 -1.000000 -5913.189542
1.000000 -0.897436 -5912.576492
1.000000 -0.794872 -5911.931453
1.000000 -0.692308 -5911.252083
1.000000 -0.589744 -5910.535827
1.000000 -0.487179 -5909.779896
1.000000 -0.384615 -5908.981240
1.000000 -0.282051 -5908.136522
1.000000 -0.179487 -5907.242085
1.000000 -0.076923 -5906.293914
1.000000 0.025641 -5905.287597
1.000000 0.128205 -5904.218282
1.000000 0.230769 -5903.080620
1.000000 0.333333 -5901.868709
1.000000 0.435897 -5900.576028
1.000000 0.538462 -5899.195362
1.000000 0.641026 -5897.718713
1.000000 0.743590 -5896.137209
1.000000 0.846154 -5894.440991
1.000000 0.948718 -5892.619087
1.000000 1.051282 -5890.659272
1.000000 1.153846 -5888.547908
1.000000 1.256410 -5886.269759
1.000000 1.358974 -5883.807788
1.000000 1.461538 -5881.142919
1.000000 1.564103 -5878.253781
1.000000 1.666667 -5875.116404
1.000000 1.769231 -5871.703895
1.000000 1.871795 -5867.986065
1.000000 1.974359 -5863.929030
1.000000 2.076923 -5859.494761
1.000000 2.179487 -5854.640607
1.000000 2.282051 -5849.318795
1.000000 2.384615 -5843.475894
1.000000 2.487179 -5837.052300
1.000000 2.589744 -5829.981732
1.000000 2.692308 -5822.190790
1.000000 2.794872 -5813.598639
1.000000 2.897436 -5804.116860
1.000000 3.000000 -5793.649575
2.256410 -1.000000 -5791.439356
2.256410 -0.897436 -5788.847742
2.256410 -0.794872 -5786.159313
2.256410 -0.692308 -5783.367480
2.256410 -0.589744 -5780.465099
2.256410 -0.487179 -5777.444421
2.256410 -0.384615 -5774.297025
2.256410 -0.282051 -5771.013754
2.256410 -0.179487 -5767.584634
2.256410 -0.076923 -5763.998793
2.256410 0.025641 -5760.244365
2.256410 0.128205 -5756.308388
2.256410 0.230769 -5752.176687
2.256410 0.333333 -5747.833750
2.256410 0.435897 -5743.262588
2.256410 0.538462 -5738.444591
2.256410 0.641026 -5733.359360
2.256410 0.743590 -5727.984538
2.256410 0.846154 -5722.295631
