20.000000 45.000000 0.000050 0.000262 
20.000000 45.000000 0.000051 0.000267 
20.000000 45.000000 0.000052 0.000271 
20.000000 45.000000 0.000053 0.000276 
20.000000 45.000000 0.000054 0.000280 
20.000000 45.000000 0.000055 0.000285 
20.000000 45.000000 0.000056 0.000290 
20.000000 45.000000 0.000057 0.000295 
20.000000 45.000000 0.000058 0.000300 
20.000000 45.000000 0.000059 0.000305 
20.000000 45.000000 0.000060 0.000310 
20.000000 45.000000 0.000061 0.000315 
20.000000 45.000000 0.000062 0.000321 
20.000000 45.000000 0.000063 0.000326 
20.000000 45.000000 0.000064 0.000332 
20.000000 45.000000 0.000065 0.000338 
20.000000 45.000000 0.000066 0.000343 
20.000000 45.000000 0.000067 0.000349 
20.000000 45.000000 0.000068 0.000355 
20.000000 45.000000 0.000069 0.000361 
20.000000 45.000000 0.000070 0.000367 
20.000000 46.000000 0.000050 0.000249 
20.000000 46.000000 0.000051 0.000253 
20.000000 46.000000 0.000052 0.000258 
20.000000 46.000000 0.000053 0.000262 
20.000000 46.000000 0.000054 0.000266 
20.000000 46.000000 0.000055 0.000271 
20.000000 46.000000 0.000056 0.000275 
20.000000 46.000000 0.000057 0.000280 
20.000000 46.000000 0.000058 0.000285 
20.000000 46.000000 0.000059 0.000289 
20.000000 46.000000 0.000060 0.000294 
20.000000 46.000000 0.000061 0.000299 
20.000000 46.000000 0.000062 0.000305 
20.000000 46.000000 0.000063 0.000310 
20.000000 46.000000 0.000064 0.000315 
20.000000 46.000000 0.000065 0.000320 
20.000000 46.000000 0.000066 0.000326 
20.000000 46.000000 0.000067 0.000332 
20.000000 46.000000 0.000068 0.000337 
20.000000 46.000000 0.000069 0.000343 
20.000000 46.000000 0.000070 0.000349 
20.000000 47.000000 0.000050 0.000237 
20.000000 47.000000 0.000051 0.000240 
20.000000 47.000000 0.000052 0.000244 
20.000000 47.000000 0.000053 0.000248 
20.000000 47.000000 0.000054 0.000253 
20.000000 47.000000 0.000055 0.000257 
20.000000 47.000000 0.000056 0.000261 
20.000000 47.000000 0.000057 0.000266 
20.000000 47.000000 0.000058 0.000270 
20.000000 47.000000 0.000059 0.000275 
20.000000 47.000000 0.000060 0.000279 
20.000000 47.000000 0.000061 0.000284 
20.000000 47.000000 0.000062 0.000289 
20.000000 47.000000 0.000063 0.000294 
20.000000 47.000000 0.000064 0.000299 
20.000000 47.000000 0.000065 0.000304 
20.000000 47.000000 0.000066 0.000309 
20.000000 47.000000 0.000067 0.000315 
20.000000 47.000000 0.000068 0.000320 
20.000000 47.000000 0.000069 0.000326 
20.000000 47.000000 0.000070 0.000331 
20.000000 48.000000 0.000050 0.000224 
20.000000 48.000000 0.000051 0.000228 
20.000000 48.000000 0.000052 0.000232 
20.000000 48.000000 0.000053 0.000236 
20.000000 48.000000 0.000054 0.000239 
20.000000 48.000000 0.000055 0.000243 
20.000000 48.000000 0.000056 0.000248 
20.000000 48.000000 0.000057 0.000252 
20.000000 48.000000 0.000058 0.000256 
20.000000 48.000000 0.000059 0.000260 
20.000000 48.000000 0.000060 0.000265 
20.000000 48.000000 0.000061 0.000270 
20.000000 48.000000 0.000062 0.000274 
20.000000 48.000000 0.000063 0.000279 
20.000000 48.000000 0.000064 0.000284 
20.000000 48.000000 0.000065 0.000289 
20.000000 48.000000 0.000066 0.000294 
20.000000 48.000000 0.000067 0.000299 
20.000000 48.000000 0.000068 0.000304 
20.000000 48.000000 0.000069 0.000310 
20.000000 48.000000 0.000070 0.000315 
20.000000 49.000000 0.000050 0.000212 
20.000000 49.000000 0.000051 0.000216 
20.000000 49.000000 0.000052 0.000219 
20.000000 49.000000 0.000053 0.000223 
20.000000 49.000000 0.000054 0.000227 
20.000000 49.000000 0.000055 0.000230 
20.000000 49.000000 0.000056 0.000234 
20.000000 49.000000 0.000057 0.000238 
20.000000 49.000000 0.000058 0.000242 
20.000000 49.000000 0.000059 0.000247 
20.000000 49.000000 0.000060 0.000251 
20.000000 49.000000 0.000061 0.000255 
20.000000 49.000000 0.000062 0.000260 
20.000000 49.000000 0.000063 0.000264 
20.000000 49.000000 0.000064 0.000269 
20.000000 49.000000 0.000065 0.000274 
20.000000 49.000000 0.000066 0.000279 
20.000000 49.000000 0.000067 0.000284 
20.000000 49.000000 0.000068 0.000289 
20.000000 49.000000 0.000069 0.000294 
20.000000 49.000000 0.000070 0.000299 
20.000000 50.000000 0.000050 0.000201 
20.000000 50.000000 0.000051 0.000204 
20.000000 50.000000 0.000052 0.000207 
20.000000 50.000000 0.000053 0.000211 
20.000000 50.000000 0.000054 0.000214 
20.000000 50.000000 0.000055 0.000218 
20.000000 50.000000 0.000056 0.000221 
20.000000 50.000000 0.000057 0.000225 
20.000000 50.000000 0.000058 0.000229 
20.000000 50.000000 0.000059 0.000233 
20.000000 50.000000 0.000060 0.000237 
20.000000 50.000000 0.000061 0.000242 
20.000000 50.000000 0.000062 0.000246 
20.000000 50.000000 0.000063 0.000250 
20.000000 50.000000 0.000064 0.000255 
20.000000 50.000000 0.000065 0.000259 
20.000000 50.000000 0.000066 0.000264 
20.000000 50.000000 0.000067 0.000269 
20.000000 50.000000 0.000068 0.000274 
20.000000 50.000000 0.000069 0.000279 
20.000000 50.000000 0.000070 0.000284 
20.000000 51.000000 0.000050 0.000189 
20.000000 51.000000 0.000051 0.000192 
20.000000 51.000000 0.000052 0.000195 
20.000000 51.000000 0.000053 0.000198 
20.000000 51.000000 0.000054 0.000202 
20.000000 51.000000 0.000055 0.000205 
20.000000 51.000000 0.000056 0.000209 
20.000000 51.000000 0.000057 0.000212 
20.000000 51.000000 0.000058 0.000216 
20.000000 51.000000 0.000059 0.000220 
20.000000 51.000000 0.000060 0.000224 
20.000000 51.000000 0.000061 0.000228 
20.000000 51.000000 0.000062 0.000232 
20.000000 51.000000 0.000063 0.000236 
20.000000 51.000000 0.000064 0.000240 
20.000000 51.000000 0.000065 0.000245 
20.000000 51.000000 0.000066 0.000249 
20.000000 51.000000 0.000067 0.000254 
20.000000 51.000000 0.000068 0.000259 
20.000000 51.000000 0.000069 0.000263 
20.000000 51.000000 0.000070 0.000268 
20.000000 52.000000 0.000050 0.000178 
20.000000 52.000000 0.000051 0.000180 
20.000000 52.000000 0.000052 0.000183 
20.000000 52.000000 0.000053 0.000186 
20.000000 52.000000 0.000054 0.000189 
20.000000 52.000000 0.000055 0.000193 
20.000000 52.000000 0.000056 0.000196 
20.000000 52.000000 0.000057 0.000199 
20.000000 52.000000 0.000058 0.000203 
20.000000 52.000000 0.000059 0.000206 
20.000000 52.000000 0.000060 0.000210 
20.000000 52.000000 0.000061 0.000214 
20.000000 52.000000 0.000062 0.000218 
20.000000 52.000000 0.000063 0.000222 
20.000000 52.000000 0.000064 0.000226 
20.000000 52.000000 0.000065 0.000230 
20.000000 52.000000 0.000066 0.000234 
20.000000 52.000000 0.000067 0.000239 
20.000000 52.000000 0.000068 0.000243 
20.000000 52.000000 0.000069 0.000248 
20.000000 52.000000 0.000070 0.000253 
20.000000 53.000000 0.000050 0.000166 
20.000000 53.000000 0.000051 0.000169 
20.000000 53.000000 0.000052 0.000172 
20.000000 53.000000 0.000053 0.000175 
20.000000 53.000000 0.000054 0.000177 
20.000000 53.000000 0.000055 0.000180 
20.000000 53.000000 0.000056 0.000183 
20.000000 53.000000 0.000057 0.000187 
20.000000 53.000000 0.000058 0.000190 
20.000000 53.000000 0.000059 0.000193 
20.000000 53.000000 0.000060 0.000197 
20.000000 53.000000 0.000061 0.000200 
20.000000 53.000000 0.000062 0.000204 
20.000000 53.000000 0.000063 0.000208 
20.000000 53.000000 0.000064 0.000212 
20.000000 53.000000 0.000065 0.000216 
20.000000 53.000000 0.000066 0.000220 
20.000000 53.000000 0.000067 0.000224 
20.000000 53.000000 0.000068 0.000228 
20.000000 53.000000 0.000069 0.000232 
20.000000 53.000000 0.000070 0.000237 
20.000000 54.000000 0.000050 0.000156 
20.000000 54.000000 0.000051 0.000158 
20.000000 54.000000 0.000052 0.000161 
20.000000 54.000000 0.000053 0.000163 
20.000000 54.000000 0.000054 0.000166 
20.000000 54.000000 0.000055 0.000168 
20.000000 54.000000 0.000056 0.000171 
20.000000 54.000000 0.000057 0.000174 
20.000000 54.000000 0.000058 0.000177 
20.000000 54.000000 0.000059 0.000180 
20.000000 54.000000 0.000060 0.000184 
20.000000 54.000000 0.000061 0.000187 
20.000000 54.000000 0.000062 0.000190 
20.000000 54.000000 0.000063 0.000194 
